,Year,Date,Experiment,Plot,Subplot,Strip,TreatmentCode,BigBioNumSp,FertTrt,Species,Mass.g.m.2.
2923,2021,8/19/21,E245,18,West,NA,Fenced,NA,y,Sorghastrum nutans,9.8
2924,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Ambrosia coronopifolia,41.85
2925,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Anemone cylindrica,2.25
2926,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Carex sp.,8.1
2927,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Koeleria cristata,4.85
2928,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Lathyrus venosus,2.15
2929,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Lithospermum caroliniense,0.4
2930,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Miscellaneous litter,161.2
2931,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Panicum oligosanthes,0.35
2932,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Panicum perlongum,0.2
2933,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Panicum praecocious,13.05
2934,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Poa pratensis,9.9
2935,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Rudbeckia serotina,0.15
2936,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Rumex acetosella,1.95
2937,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Solidago gigantea,10.3
2938,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Solidago rigida,0.4
2939,2021,8/20/21,E245,19,East,NA,Insecticide,NA,n,Sorghastrum nutans,57
2940,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Agrostis scabra,0.1
2941,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Aster azureus,1.05
2942,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Carex sp.,20.35
2943,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Koeleria cristata,2.95
2944,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Leptoloma cognatum,6.75
2945,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Miscellaneous litter,222.85
2946,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Poa pratensis,119.85
2947,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Rumex acetosella,6
2948,2021,8/20/21,E245,19,West,NA,Insecticide,NA,y,Sorghastrum nutans,20.8
2949,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Ambrosia coronopifolia,27
2950,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Anemone cylindrica,0.3
2951,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,13.3
2952,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Helianthemum bicknellii,1.2
2953,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Hieracium longipilum,0.1
2954,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,1.65
2955,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lathyrus venosus,2.4
2956,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lechea stricta,4.4
2957,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lithospermum caroliniense,2.9
2958,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous forbs,0.1
2959,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,184.05
2960,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Monarda fistulosa,7.15
2961,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Panicum oligosanthes,16.15
2962,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,21.6
2963,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Rumex acetosella,0.5
2964,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Solidago nemoralis,0.55
2965,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Solidago rigida,1.5
2966,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,44.35
2967,2021,8/19/21,E245,20,East,NA,SoilDrenchFungicide,NA,n,Viola pedatifida,0.5
2968,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Ambrosia coronopifolia,25.9
2969,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Carex sp.,16.7
2970,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,159
2971,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Monarda fistulosa,4.85
2972,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Panicum oligosanthes,17.4
2973,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,82.3
2974,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Rumex acetosella,3.45
2975,2021,8/20/21,E245,20,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,17.05
2976,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Agrostis scabra,0.75
2977,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Ambrosia coronopifolia,58.2
2978,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Anemone cylindrica,0.7
2979,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Aster azureus,1.5
2980,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Carex sp.,9
2981,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Erigeron canadensis,0.3
2982,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Koeleria cristata,4.9
2983,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Lithospermum caroliniense,1.35
2984,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Lychnis alba,30.4
2985,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Miscellaneous litter,112.6
2986,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Monarda fistulosa,2.45
2987,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Panicum oligosanthes,9.5
2988,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Poa pratensis,14.65
2989,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Rumex acetosella,8.15
2990,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Solidago nemoralis,4.5
2991,2021,8/20/21,E245,21,East,NA,Fenced,NA,n,Sorghastrum nutans,12.65
2992,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Ambrosia coronopifolia,4.45
2993,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Aster azureus,0.25
2994,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Carex sp.,23
2995,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Koeleria cristata,0.8
2996,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Miscellaneous litter,139
2997,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Monarda fistulosa,8.35
2998,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Panicum oligosanthes,2.15
2999,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Poa pratensis,91.75
3000,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Rumex acetosella,0.85
3001,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Sorghastrum nutans,7.2
3002,2021,8/19/21,E245,21,West,NA,Fenced,NA,y,Viola pedatifida,0.15
3003,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Ambrosia coronopifolia,15.5
3004,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Anemone cylindrica,3.9
3005,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Aster ericoides,12.7
3006,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Cyperus sp.,6.85
3007,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Koeleria cristata,8.85
3008,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Miscellaneous litter,51.1
3009,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Panicum oligosanthes,0.7
3010,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Poa pratensis,16.2
3011,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Rumex acetosella,16.45
3012,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Solidago gigantea,5.5
3013,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Solidago nemoralis,8.3
3014,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Solidago rigida,36.5
3015,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Sorghastrum nutans,18.1
3016,2021,8/19/21,E245,22,East,NA,FoliarFungicide,NA,n,Viola pedatifida,0.55
3017,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Ambrosia coronopifolia,14.7
3018,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Aster ericoides,5.2
3019,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Carex sp.,80.2
3020,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Koeleria cristata,7.35
3021,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Liatris aspera,0.05
3022,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Lithospermum caroliniense,1.2
3023,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Miscellaneous litter,78.2
3024,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Panicum oligosanthes,9
3025,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Poa pratensis,78.6
3026,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Rumex acetosella,50.6
3027,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Solidago nemoralis,0.45
3028,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Sorghastrum nutans,3.8
3029,2021,8/20/21,E245,22,West,NA,FoliarFungicide,NA,y,Viola pedatifida,0.15
3030,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Agrostis scabra,0.05
3031,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Ambrosia coronopifolia,19.9
3032,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Anemone cylindrica,0.2
3033,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Aster azureus,1.15
3034,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Aster ericoides,16.25
3035,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Carex sp.,12.3
3036,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Erigeron canadensis,0.05
3037,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Koeleria cristata,1.45
3038,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Lathyrus venosus,0.55
3039,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Lespedeza capitata,0.35
3040,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Lithospermum caroliniense,8.4
3041,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Miscellaneous litter,164
3042,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Monarda fistulosa,97.4
3043,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Poa pratensis,4
3044,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Rudbeckia serotina,0.8
3045,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Rumex acetosella,4
3046,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Sisyrinchium campestre,1.25
3047,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Solidago nemoralis,0.05
3048,2021,8/19/21,E245,23,East,NA,AllPesticides,NA,n,Sorghastrum nutans,86.35
3049,2021,8/19/21,E245,24,East,NA,Control,NA,n,Agrostis scabra,2.1
3050,2021,8/19/21,E245,24,East,NA,Control,NA,n,Ambrosia coronopifolia,40.95
3051,2021,8/19/21,E245,24,East,NA,Control,NA,n,Anemone cylindrica,0.7
3052,2021,8/19/21,E245,24,East,NA,Control,NA,n,Aster azureus,67.35
3053,2021,8/19/21,E245,24,East,NA,Control,NA,n,Carex sp.,9.6
3054,2021,8/19/21,E245,24,East,NA,Control,NA,n,Erigeron strigosus,2.65
3055,2021,8/19/21,E245,24,East,NA,Control,NA,n,Koeleria cristata,5.7
3056,2021,8/19/21,E245,24,East,NA,Control,NA,n,Leptoloma cognatum,0.2
3057,2021,8/19/21,E245,24,East,NA,Control,NA,n,Lithospermum caroliniense,4.2
3058,2021,8/19/21,E245,24,East,NA,Control,NA,n,Miscellaneous litter,103.2
3059,2021,8/19/21,E245,24,East,NA,Control,NA,n,Monarda fistulosa,4.35
3060,2021,8/19/21,E245,24,East,NA,Control,NA,n,Panicum oligosanthes,4.15
3061,2021,8/19/21,E245,24,East,NA,Control,NA,n,Panicum perlongum,0.05
3062,2021,8/19/21,E245,24,East,NA,Control,NA,n,Poa pratensis,16.25
3063,2021,8/19/21,E245,24,East,NA,Control,NA,n,Rudbeckia serotina,14.5
3064,2021,8/19/21,E245,24,East,NA,Control,NA,n,Rumex acetosella,0.7
3065,2021,8/19/21,E245,24,East,NA,Control,NA,n,Solidago nemoralis,2.65
3066,2021,8/19/21,E245,24,East,NA,Control,NA,n,Sorghastrum nutans,18.5
3067,2021,8/20/21,E245,24,West,NA,Control,NA,y,Agrostis scabra,0.05
3068,2021,8/20/21,E245,24,West,NA,Control,NA,y,Ambrosia coronopifolia,34.05
3069,2021,8/20/21,E245,24,West,NA,Control,NA,y,Anemone cylindrica,2.1
3070,2021,8/20/21,E245,24,West,NA,Control,NA,y,Carex sp.,5.05
3071,2021,8/20/21,E245,24,West,NA,Control,NA,y,Koeleria cristata,1.2
3072,2021,8/20/21,E245,24,West,NA,Control,NA,y,Lathyrus venosus,1.8
3073,2021,8/20/21,E245,24,West,NA,Control,NA,y,Lithospermum caroliniense,1.1
3074,2021,8/20/21,E245,24,West,NA,Control,NA,y,Miscellaneous litter,201.85
3075,2021,8/20/21,E245,24,West,NA,Control,NA,y,Monarda fistulosa,0.85
3076,2021,8/20/21,E245,24,West,NA,Control,NA,y,Panicum oligosanthes,0.05
3077,2021,8/20/21,E245,24,West,NA,Control,NA,y,Poa pratensis,71.95
3078,2021,8/20/21,E245,24,West,NA,Control,NA,y,Rumex acetosella,8.25
3079,2021,8/20/21,E245,24,West,NA,Control,NA,y,Solidago gigantea,1.25
3080,2021,8/20/21,E245,24,West,NA,Control,NA,y,Sorghastrum nutans,2.1
3081,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Ambrosia coronopifolia,9.15
3082,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Anemone cylindrica,13.55
3083,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Cyperus sp.,6.95
3084,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Helianthemum bicknellii,3
3085,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Koeleria cristata,0.4
3086,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Lespedeza capitata,6.8
3087,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Lithospermum caroliniense,8.7
3088,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Miscellaneous litter,177.3
3089,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Poa pratensis,7.05
3090,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Solidago nemoralis,5.6
3091,2021,8/19/21,E245,25,East,NA,Fenced,NA,n,Sorghastrum nutans,110.55
3092,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Agrostis scabra,0.4
3093,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Ambrosia coronopifolia,73.2
3094,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Carex sp.,2.65
3095,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Koeleria cristata,0.45
3096,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Miscellaneous litter,100.45
3097,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Poa pratensis,25.75
3098,2021,8/20/21,E245,25,West,NA,Fenced,NA,y,Sorghastrum nutans,38.85
3099,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Ambrosia coronopifolia,21.3
3100,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Carex sp.,5.85
3101,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Koeleria cristata,4.6
3102,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Lespedeza capitata,0.6
3103,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Liatris aspera,0.3
3104,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Lithospermum caroliniense,2.1
3105,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Miscellaneous litter,102.9
3106,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Panicum perlongum,2.1
3107,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Poa pratensis,6.3
3108,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Solidago nemoralis,0.2
3109,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Sorghastrum nutans,50.5
3110,2021,8/19/21,E245,26,East,NA,FoliarFungicide,NA,n,Viola pedatifida,0.5
3111,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Ambrosia coronopifolia,71.7
3112,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Carex sp.,3.95
3113,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Koeleria cristata,0.65
3114,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Lespedeza capitata,18.85
3115,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Miscellaneous litter,173.65
3116,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Panicum perlongum,0.6
3117,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Poa pratensis,43.85
3118,2021,8/19/21,E245,26,West,NA,FoliarFungicide,NA,y,Sorghastrum nutans,19.3
3119,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Ambrosia coronopifolia,1.75
3120,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,6.25
3121,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,2.15
3122,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,154.7
3123,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,17.65
3124,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Solidago nemoralis,0.35
3125,2021,8/20/21,E245,27,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,59.2
3126,2021,8/20/21,E245,27,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,451.55
3127,2021,8/20/21,E245,27,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,44.65
3128,2021,8/20/21,E245,27,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,16.75
3129,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Ambrosia coronopifolia,14.3
3130,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Cyperus sp.,1
3131,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Koeleria cristata,10.6
3132,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Lithospermum caroliniense,0.75
3133,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Miscellaneous litter,110.3
3134,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Panicum perlongum,5.05
3135,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Poa pratensis,4.45
3136,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Solidago nemoralis,3.6
3137,2021,8/19/21,E245,28,East,NA,AllPesticides,NA,n,Sorghastrum nutans,25.35
3138,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Ambrosia coronopifolia,42.55
3139,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Cyperus sp.,38.05
3140,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Helianthemum bicknellii,8.25
3141,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Koeleria cristata,9.35
3142,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Lespedeza capitata,1.05
3143,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Lithospermum caroliniense,1.3
3144,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Miscellaneous litter,334.3
3145,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Panicum perlongum,0.15
3146,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Poa pratensis,121.3
3147,2021,8/19/21,E245,28,West,NA,AllPesticides,NA,y,Sorghastrum nutans,54.1
3148,2021,8/20/21,E245,29,East,NA,Control,NA,n,Ambrosia coronopifolia,8.8
3149,2021,8/20/21,E245,29,East,NA,Control,NA,n,Carex sp.,9
3150,2021,8/20/21,E245,29,East,NA,Control,NA,n,Koeleria cristata,1.1
3151,2021,8/20/21,E245,29,East,NA,Control,NA,n,Lespedeza capitata,0.85
3152,2021,8/20/21,E245,29,East,NA,Control,NA,n,Lithospermum caroliniense,14.05
3153,2021,8/20/21,E245,29,East,NA,Control,NA,n,Miscellaneous litter,133.05
3154,2021,8/20/21,E245,29,East,NA,Control,NA,n,Panicum perlongum,1.15
3155,2021,8/20/21,E245,29,East,NA,Control,NA,n,Poa pratensis,6.1
3156,2021,8/20/21,E245,29,East,NA,Control,NA,n,Sorghastrum nutans,60.5
3157,2021,8/19/21,E245,29,West,NA,Control,NA,y,Ambrosia coronopifolia,125.4
3158,2021,8/19/21,E245,29,West,NA,Control,NA,y,Cyperus sp.,1.45
3159,2021,8/19/21,E245,29,West,NA,Control,NA,y,Koeleria cristata,0.7
3160,2021,8/19/21,E245,29,West,NA,Control,NA,y,Lespedeza capitata,0.85
3161,2021,8/19/21,E245,29,West,NA,Control,NA,y,Lithospermum caroliniense,61.4
3162,2021,8/19/21,E245,29,West,NA,Control,NA,y,Miscellaneous litter,69.05
3163,2021,8/19/21,E245,29,West,NA,Control,NA,y,Panicum oligosanthes,0.15
3164,2021,8/19/21,E245,29,West,NA,Control,NA,y,Poa pratensis,20.1
3165,2021,8/19/21,E245,29,West,NA,Control,NA,y,Sorghastrum nutans,11.95
3166,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Ambrosia coronopifolia,0.55
3167,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Carex sp.,7.55
3168,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Koeleria cristata,1.2
3169,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Lithospermum caroliniense,7.3
3170,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Miscellaneous litter,101.3
3171,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Panicum perlongum,10.4
3172,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Panicum praecocious,2.35
3173,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Poa pratensis,2.75
3174,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Solidago nemoralis,0.75
3175,2021,8/20/21,E245,30,East,NA,Insecticide,NA,n,Sorghastrum nutans,55.9
3176,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Ambrosia coronopifolia,55.15
3177,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Cyperus sp.,4
3178,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Koeleria cristata,2.1
3179,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Lithospermum caroliniense,1.2
3180,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Miscellaneous litter,227.95
3181,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Panicum oligosanthes,10.6
3182,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Poa pratensis,52.25
3183,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Sorghastrum nutans,93.6
3184,2021,8/20/21,E245,30,West,NA,Insecticide,NA,y,Tradescantia occidentalis,2.65
3185,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Ambrosia coronopifolia,0.65
3186,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,4.5
3187,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,0.2
3188,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Liatris aspera,0.5
3189,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Lithospermum caroliniense,57.15
3190,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,179.2
3191,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,11.25
3192,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Rosa arkansana,0.55
3193,2021,8/19/21,E245,31,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,55.6
3194,2021,8/19/21,E245,31,West,NA,SoilDrenchFungicide,NA,y,Cyperus sp.,8.05
3195,2021,8/19/21,E245,31,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,234.25
3196,2021,8/19/21,E245,31,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,81.75
3197,2021,8/19/21,E245,31,West,NA,SoilDrenchFungicide,NA,y,Rosa arkansana,121.85
3198,2021,8/19/21,E245,31,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,18.45
3199,2021,8/19/21,E245,32,East,NA,Control,NA,n,Ambrosia coronopifolia,11.2
3200,2021,8/19/21,E245,32,East,NA,Control,NA,n,Cyperus sp.,2
3201,2021,8/19/21,E245,32,East,NA,Control,NA,n,Koeleria cristata,2.3
3202,2021,8/19/21,E245,32,East,NA,Control,NA,n,Lespedeza capitata,0.2
3203,2021,8/19/21,E245,32,East,NA,Control,NA,n,Miscellaneous litter,25.95
3204,2021,8/19/21,E245,32,East,NA,Control,NA,n,Mosses,0.4
3205,2021,8/19/21,E245,32,East,NA,Control,NA,n,Sorghastrum nutans,50.85
3206,2021,8/19/21,E245,32,West,NA,Control,NA,y,Ambrosia coronopifolia,80.85
3207,2021,8/19/21,E245,32,West,NA,Control,NA,y,Cyperus sp.,11.2
3208,2021,8/19/21,E245,32,West,NA,Control,NA,y,Koeleria cristata,0.2
3209,2021,8/19/21,E245,32,West,NA,Control,NA,y,Miscellaneous litter,122.1
3210,2021,8/19/21,E245,32,West,NA,Control,NA,y,Panicum perlongum,3.35
3211,2021,8/19/21,E245,32,West,NA,Control,NA,y,Poa pratensis,32.5
3212,2021,8/19/21,E245,32,West,NA,Control,NA,y,Rhus glabra,0.9
3213,2021,8/19/21,E245,32,West,NA,Control,NA,y,Sorghastrum nutans,55.2
3214,2021,8/19/21,E245,33,East,NA,Fenced,NA,n,Ambrosia coronopifolia,9.9
3215,2021,8/19/21,E245,33,East,NA,Fenced,NA,n,Cyperus sp.,2.05
